==========================================================================
PROPHET ADVANCED MESSAGE TRANSFER REPORT
==========================================================================
SimTime    | From       | To         | MsgID        | Priority       | Size(B)      | Type
218.5      | p232       | c59        | D5           | 2 MEDIUM       | 881795       | ABORTED
218.5      | t490       | t491       | E4           | 1 LOW          | 909546       | RELAY
219.5      | t382       | p54        | C10          | 3 MED-HIGH     | 737099       | ABORTED
220.0      | p234       | p148       | D13          | 2 MEDIUM       | 702709       | RELAY
220.0      | t382       | t383       | A15          | 5 DISTRESS     | 685402       | RELAY
220.5      | t382       | t385       | A15          | 5 DISTRESS     | 685402       | RELAY
222.5      | t382       | p54        | C10          | 3 MED-HIGH     | 737099       | ABORTED
224.0      | p148       | p234       | E7           | 1 LOW          | 959375       | RELAY
226.5      | p148       | p234       | E19          | 1 LOW          | 569748       | RELAY
227.0      | p325       | c65        | C13          | 3 MED-HIGH     | 745429       | RELAY
227.0      | t490       | t492       | C10          | 3 MED-HIGH     | 737099       | RELAY
227.5      | p325       | c65        | C12          | 3 MED-HIGH     | 568168       | ABORTED
228.5      | t382       | p54        | C10          | 3 MED-HIGH     | 737099       | RELAY
231.0      | t490       | t492       | E4           | 1 LOW          | 909546       | RELAY
232.5      | c61        | c68        | C10          | 3 MED-HIGH     | 737099       | RELAY
234.5      | p58        | c74        | A2           | 5 DISTRESS     | 737018       | ABORTED
236.5      | p58        | c74        | A2           | 5 DISTRESS     | 737018       | ABORTED
240.0      | p58        | c60        | A2           | 5 DISTRESS     | 737018       | ABORTED
246.5      | p412       | c62        | B8           | 4 HIGH         | 633383       | ABORTED
247.5      | c66        | c56        | C1           | 3 MED-HIGH     | 713769       | ABORTED
251.5      | c61        | w78        | C10          | 3 MED-HIGH     | 737099       | RELAY
253.5      | p143       | t493       | E13          | 1 LOW          | 577812       | RELAY
254.5      | c61        | w78        | E4           | 1 LOW          | 909546       | ABORTED
255.0      | p230       | c60        | D16          | 2 MEDIUM       | 502305       | ABORTED
256.5      | c72        | c56        | C3           | 3 MED-HIGH     | 663336       | ABORTED
257.0      | c59        | w76        | D4           | 2 MEDIUM       | 637156       | RELAY
257.5      | p143       | t493       | E4           | 1 LOW          | 909546       | RELAY
258.5      | p324       | c57        | C10          | 3 MED-HIGH     | 737099       | RELAY
259.5      | p416       | c68        | B17          | 4 HIGH         | 781494       | ABORTED
261.5      | p320       | p145       | C21          | 3 MED-HIGH     | 816759       | RELAY
261.5      | p143       | t488       | E13          | 1 LOW          | 577812       | RELAY
261.5      | c68        | t490       | A2           | 5 DISTRESS     | 737018       | ABORTED
265.5      | p416       | t490       | B17          | 4 HIGH         | 781494       | RELAY
268.5      | p413       | p323       | B23          | 4 HIGH         | 751583       | RELAY
268.5      | t385       | t488       | C10          | 3 MED-HIGH     | 737099       | ABORTED
269.5      | t490       | p416       | E4           | 1 LOW          | 909546       | RELAY
270.5      | t383       | t488       | C10          | 3 MED-HIGH     | 737099       | ABORTED
272.5      | t490       | p416       | C10          | 3 MED-HIGH     | 737099       | RELAY
273.0      | t382       | t488       | C10          | 3 MED-HIGH     | 737099       | ABORTED
278.5      | t490       | c74        | C10          | 3 MED-HIGH     | 737099       | RELAY
282.0      | t490       | c74        | B17          | 4 HIGH         | 781494       | RELAY
282.5      | p54        | c57        | A15          | 5 DISTRESS     | 685402       | RELAY
289.0      | p231       | c70        | D23          | 2 MEDIUM       | 943842       | ABORTED
292.5      | c65        | t386       | C13          | 3 MED-HIGH     | 745429       | ABORTED
294.0      | t383       | t493       | C10          | 3 MED-HIGH     | 737099       | ABORTED
294.5      | p328       | c56        | C7           | 3 MED-HIGH     | 723987       | ABORTED
294.5      | t382       | t488       | C10          | 3 MED-HIGH     | 737099       | RELAY
295.5      | t383       | t386       | A15          | 5 DISTRESS     | 685402       | RELAY
296.0      | t386       | t387       | A15          | 5 DISTRESS     | 685402       | FINAL DELIVERY
296.5      | t386       | t384       | A15          | 5 DISTRESS     | 685402       | RELAY
297.5      | t382       | t488       | A15          | 5 DISTRESS     | 685402       | RELAY
298.0      | t488       | t382       | E13          | 1 LOW          | 577812       | ABORTED
300.5      | t488       | t383       | E13          | 1 LOW          | 577812       | RELAY
303.0      | t488       | c57        | E13          | 1 LOW          | 577812       | RELAY
303.5      | t383       | t385       | E13          | 1 LOW          | 577812       | RELAY
304.0      | t383       | t382       | E13          | 1 LOW          | 577812       | RELAY
304.0      | t385       | t386       | E13          | 1 LOW          | 577812       | RELAY
304.5      | t386       | t387       | E13          | 1 LOW          | 577812       | RELAY
305.0      | t386       | t384       | E13          | 1 LOW          | 577812       | RELAY
312.0      | p322       | p148       | C20          | 3 MED-HIGH     | 763934       | RELAY
315.5      | t491       | p324       | E4           | 1 LOW          | 909546       | RELAY
316.0      | p322       | p148       | C2           | 3 MED-HIGH     | 946976       | RELAY
320.0      | p322       | p148       | C11          | 3 MED-HIGH     | 928171       | RELAY
321.5      | c61        | p329       | C10          | 3 MED-HIGH     | 737099       | RELAY
322.5      | p148       | p322       | E19          | 1 LOW          | 569748       | RELAY
324.5      | p148       | p322       | D13          | 2 MEDIUM       | 702709       | ABORTED
324.5      | c61        | p329       | E4           | 1 LOW          | 909546       | ABORTED
325.5      | p237       | t490       | D11          | 2 MEDIUM       | 837799       | ABORTED
332.5      | t488       | t489       | A15          | 5 DISTRESS     | 685402       | ABORTED
341.5      | p238       | t386       | D6           | 2 MEDIUM       | 579366       | RELAY
342.0      | p324       | c68        | E4           | 1 LOW          | 909546       | ABORTED
342.0      | t386       | t382       | D6           | 2 MEDIUM       | 579366       | RELAY
342.5      | p322       | c51        | C28          | 3 MED-HIGH     | 839754       | ABORTED
342.5      | t386       | t383       | D6           | 2 MEDIUM       | 579366       | RELAY
345.0      | t382       | t385       | D6           | 2 MEDIUM       | 579366       | RELAY
349.0      | p323       | p413       | C30          | 3 MED-HIGH     | 674774       | RELAY
349.0      | t491       | t493       | C10          | 3 MED-HIGH     | 737099       | RELAY
351.5      | t493       | t491       | E13          | 1 LOW          | 577812       | RELAY
352.0      | p323       | c56        | C30          | 3 MED-HIGH     | 674774       | ABORTED
353.0      | t384       | t1098      | C10          | 3 MED-HIGH     | 737099       | RELAY
355.0      | c65        | c63        | C13          | 3 MED-HIGH     | 745429       | ABORTED
356.0      | t384       | t1098      | A15          | 5 DISTRESS     | 685402       | RELAY
358.5      | t384       | t1098      | E13          | 1 LOW          | 577812       | RELAY
358.5      | t490       | c74        | E4           | 1 LOW          | 909546       | RELAY
361.5      | t493       | t492       | E13          | 1 LOW          | 577812       | RELAY
362.5      | t384       | t1096      | A15          | 5 DISTRESS     | 685402       | ABORTED
364.0      | p238       | c61        | D22          | 2 MEDIUM       | 853975       | RELAY
365.0      | t1098      | t1096      | C10          | 3 MED-HIGH     | 737099       | ABORTED
365.5      | p238       | c61        | D10          | 2 MEDIUM       | 538097       | ABORTED
368.5      | p413       | p323       | B32          | 4 HIGH         | 605289       | RELAY
368.5      | p143       | t382       | E4           | 1 LOW          | 909546       | RELAY
371.5      | t382       | p143       | A15          | 5 DISTRESS     | 685402       | RELAY
372.0      | t382       | t383       | E4           | 1 LOW          | 909546       | RELAY
372.5      | t383       | t386       | E4           | 1 LOW          | 909546       | RELAY
373.0      | t493       | p324       | E13          | 1 LOW          | 577812       | RELAY
375.0      | t382       | t385       | E4           | 1 LOW          | 909546       | ABORTED
375.5      | t382       | t385       | E4           | 1 LOW          | 909546       | RELAY
376.0      | p411       | c60        | B7           | 4 HIGH         | 765363       | RELAY
378.0      | t384       | t1099      | A15          | 5 DISTRESS     | 685402       | RELAY
379.5      | p412       | c62        | B10          | 4 HIGH         | 976899       | ABORTED
381.0      | t384       | t1099      | C10          | 3 MED-HIGH     | 737099       | RELAY
381.5      | p50        | c72        | A13          | 5 DISTRESS     | 528341       | RELAY
382.0      | p50        | c72        | A16          | 5 DISTRESS     | 544734       | ABORTED
384.0      | c57        | c56        | A15          | 5 DISTRESS     | 685402       | ABORTED
386.0      | c74        | t494       | C10          | 3 MED-HIGH     | 737099       | ABORTED
386.5      | p54        | c68        | A32          | 5 DISTRESS     | 546888       | RELAY
388.0      | t382       | p143       | C10          | 3 MED-HIGH     | 737099       | RELAY
388.5      | w78        | t386       | A2           | 5 DISTRESS     | 737018       | ABORTED
389.5      | p54        | c68        | A15          | 5 DISTRESS     | 685402       | RELAY
389.5      | t488       | c56        | E13          | 1 LOW          | 577812       | RELAY
390.5      | t382       | p143       | D6           | 2 MEDIUM       | 579366       | RELAY
392.5      | c68        | p54        | A2           | 5 DISTRESS     | 737018       | RELAY
393.5      | p143       | t382       | E34          | 1 LOW          | 693363       | ABORTED
394.0      | p413       | p323       | B34          | 4 HIGH         | 671941       | RELAY
399.5      | t1098      | t1096      | A15          | 5 DISTRESS     | 685402       | RELAY
401.0      | t490       | t494       | E4           | 1 LOW          | 909546       | ABORTED
402.5      | t1098      | t1096      | C10          | 3 MED-HIGH     | 737099       | RELAY
404.0      | t385       | c56        | A15          | 5 DISTRESS     | 685402       | ABORTED
404.5      | p52        | p55        | A9           | 5 DISTRESS     | 508811       | RELAY
404.5      | c66        | c69        | C1           | 3 MED-HIGH     | 713769       | ABORTED
405.0      | t383       | c56        | D6           | 2 MEDIUM       | 579366       | ABORTED
405.0      | t1098      | t1096      | E13          | 1 LOW          | 577812       | RELAY
407.0      | p52        | p55        | A22          | 5 DISTRESS     | 520617       | RELAY
407.0      | p415       | c55        | B19          | 4 HIGH         | 994803       | ABORTED
410.0      | p52        | p55        | A23          | 5 DISTRESS     | 729051       | RELAY
410.0      | t382       | c56        | D6           | 2 MEDIUM       | 579366       | ABORTED
413.5      | p55        | p52        | A27          | 5 DISTRESS     | 831252       | RELAY
416.0      | p55        | p52        | A6           | 5 DISTRESS     | 707910       | ABORTED
418.5      | c56        | c68        | E13          | 1 LOW          | 577812       | ABORTED
422.0      | p52        | c70        | A23          | 5 DISTRESS     | 729051       | RELAY
423.0      | p52        | c70        | A27          | 5 DISTRESS     | 831252       | ABORTED
423.0      | p143       | t382       | E35          | 1 LOW          | 849616       | ABORTED
425.5      | p326       | t489       | C32          | 3 MED-HIGH     | 729718       | RELAY
425.5      | t1096      | t1099      | E13          | 1 LOW          | 577812       | RELAY
426.0      | p54        | c56        | A32          | 5 DISTRESS     | 546888       | ABORTED
428.0      | p326       | t489       | C23          | 3 MED-HIGH     | 596759       | RELAY
428.5      | p235       | c62        | D27          | 2 MEDIUM       | 562637       | FINAL DELIVERY
431.0      | p326       | t489       | C3           | 3 MED-HIGH     | 663336       | RELAY
431.5      | p59        | c62        | D4           | 2 MEDIUM       | 637156       | ABORTED
433.5      | p143       | t382       | E34          | 1 LOW          | 693363       | RELAY
434.5      | p326       | t489       | C34          | 3 MED-HIGH     | 817542       | RELAY
436.0      | t490       | t495       | B17          | 4 HIGH         | 781494       | RELAY
436.5      | c53        | c61        | A7           | 5 DISTRESS     | 641233       | ABORTED
437.0      | p143       | t382       | E35          | 1 LOW          | 849616       | RELAY
437.5      | p148       | c51        | C11          | 3 MED-HIGH     | 928171       | RELAY
437.5      | t382       | t386       | E34          | 1 LOW          | 693363       | RELAY
438.0      | t382       | t386       | E35          | 1 LOW          | 849616       | RELAY
440.0      | p148       | c51        | E19          | 1 LOW          | 569748       | RELAY
440.0      | t490       | t495       | E4           | 1 LOW          | 909546       | RELAY
440.0      | p148       | c51        | E24          | 1 LOW          | 965857       | ABORTED
443.0      | t490       | t495       | C10          | 3 MED-HIGH     | 737099       | RELAY
451.0      | w78        | c63        | A2           | 5 DISTRESS     | 737018       | ABORTED
451.5      | p142       | c70        | E9           | 1 LOW          | 873887       | RELAY
452.0      | p416       | p324       | B39          | 4 HIGH         | 610769       | RELAY
452.0      | p142       | c70        | E18          | 1 LOW          | 548479       | ABORTED
455.0      | p416       | p324       | B30          | 4 HIGH         | 831364       | ABORTED
457.0      | p238       | c65        | D26          | 2 MEDIUM       | 582972       | ABORTED
468.0      | p238       | c53        | D6           | 2 MEDIUM       | 579366       | RELAY
468.0      | p238       | c53        | D22          | 2 MEDIUM       | 853975       | ABORTED
468.0      | p143       | t489       | A15          | 5 DISTRESS     | 685402       | ABORTED
471.5      | p413       | c57        | C18          | 3 MED-HIGH     | 979671       | RELAY
471.5      | t386       | c63        | E35          | 1 LOW          | 849616       | ABORTED
473.0      | p413       | c57        | B38          | 4 HIGH         | 917448       | ABORTED
473.5      | c56        | c63        | E13          | 1 LOW          | 577812       | ABORTED
474.0      | c68        | t488       | A2           | 5 DISTRESS     | 737018       | RELAY
476.5      | p323       | c57        | B1           | 4 HIGH         | 859903       | RELAY
476.5      | c68        | t488       | A32          | 5 DISTRESS     | 546888       | RELAY
477.0      | p415       | c50        | B25          | 4 HIGH         | 894576       | ABORTED
477.0      | t386       | c56        | E35          | 1 LOW          | 849616       | ABORTED
477.5      | p323       | c57        | B11          | 4 HIGH         | 849516       | ABORTED
477.5      | t488       | c68        | E13          | 1 LOW          | 577812       | ABORTED
480.0      | t489       | t491       | C23          | 3 MED-HIGH     | 596759       | ABORTED
480.5      | p59        | c55        | D4           | 2 MEDIUM       | 637156       | ABORTED
481.5      | p235       | c55        | D4           | 2 MEDIUM       | 637156       | ABORTED
481.5      | p143       | t488       | E4           | 1 LOW          | 909546       | ABORTED
482.5      | t489       | t492       | C32          | 3 MED-HIGH     | 729718       | ABORTED
487.5      | p324       | c63        | B39          | 4 HIGH         | 610769       | ABORTED
487.5      | p328       | c69        | C1           | 3 MED-HIGH     | 713769       | ABORTED
490.0      | p237       | c52        | D15          | 2 MEDIUM       | 649165       | RELAY
493.0      | p234       | c51        | D13          | 2 MEDIUM       | 702709       | ABORTED
496.0      | p235       | p59        | D33          | 2 MEDIUM       | 805453       | RELAY
496.5      | c52        | c56        | D15          | 2 MEDIUM       | 649165       | ABORTED
498.0      | p416       | c63        | B39          | 4 HIGH         | 610769       | RELAY
498.0      | p416       | c63        | E4           | 1 LOW          | 909546       | ABORTED
498.5      | p141       | t494       | E17          | 1 LOW          | 811798       | ABORTED
499.5      | p235       | p59        | D38          | 2 MEDIUM       | 808077       | RELAY
499.5      | c53        | w78        | D6           | 2 MEDIUM       | 579366       | ABORTED
502.0      | p235       | p59        | D42          | 2 MEDIUM       | 593268       | RELAY
502.5      | p237       | c56        | D11          | 2 MEDIUM       | 837799       | ABORTED
502.5      | t386       | t493       | E35          | 1 LOW          | 849616       | ABORTED
502.5      | t1098      | t1097      | A15          | 5 DISTRESS     | 685402       | ABORTED
505.0      | p58        | c56        | A11          | 5 DISTRESS     | 585481       | ABORTED
505.0      | p235       | p59        | D36          | 2 MEDIUM       | 743568       | RELAY
505.5      | p58        | t494       | A41          | 5 DISTRESS     | 607727       | ABORTED
507.0      | p237       | t494       | D15          | 2 MEDIUM       | 649165       | ABORTED
507.5      | p235       | p59        | D27          | 2 MEDIUM       | 562637       | RELAY
510.0      | p416       | t489       | B17          | 4 HIGH         | 781494       | ABORTED
510.5      | p58        | p237       | A2           | 5 DISTRESS     | 737018       | RELAY
510.5      | p326       | p143       | C3           | 3 MED-HIGH     | 663336       | RELAY
511.0      | p141       | c56        | E10          | 1 LOW          | 798297       | ABORTED
511.5      | p412       | c55        | B40          | 4 HIGH         | 944463       | ABORTED
511.5      | p235       | p59        | D17          | 2 MEDIUM       | 879002       | RELAY
514.0      | p58        | p237       | A20          | 5 DISTRESS     | 836735       | RELAY
514.0      | p326       | p143       | C34          | 3 MED-HIGH     | 817542       | RELAY
515.0      | p235       | p59        | D29          | 2 MEDIUM       | 866955       | RELAY
515.5      | p56        | p322       | A42          | 5 DISTRESS     | 833400       | ABORTED
516.5      | p53        | p142       | A36          | 5 DISTRESS     | 620503       | RELAY
516.5      | p58        | p237       | A11          | 5 DISTRESS     | 585481       | RELAY
517.0      | p326       | p143       | C42          | 3 MED-HIGH     | 993487       | ABORTED
517.5      | p58        | p237       | A39          | 5 DISTRESS     | 648821       | ABORTED
520.5      | p53        | p142       | A3           | 5 DISTRESS     | 994927       | RELAY
523.5      | p53        | p142       | A24          | 5 DISTRESS     | 660745       | RELAY
525.5      | c57        | c69        | A15          | 5 DISTRESS     | 685402       | ABORTED
527.0      | p324       | c53        | C10          | 3 MED-HIGH     | 737099       | ABORTED
529.5      | p54        | c63        | A15          | 5 DISTRESS     | 685402       | ABORTED
533.0      | c52        | t493       | D15          | 2 MEDIUM       | 649165       | RELAY
533.0      | t386       | t494       | E4           | 1 LOW          | 909546       | ABORTED
533.5      | t493       | c52        | E13          | 1 LOW          | 577812       | ABORTED
534.0      | c52        | t494       | D15          | 2 MEDIUM       | 649165       | ABORTED
536.0      | t493       | t494       | C10          | 3 MED-HIGH     | 737099       | ABORTED
537.0      | c52        | t386       | D15          | 2 MEDIUM       | 649165       | RELAY
539.0      | t1099      | t1097      | E13          | 1 LOW          | 577812       | ABORTED
540.0      | p54        | t489       | A32          | 5 DISTRESS     | 546888       | ABORTED
540.5      | c63        | t488       | B39          | 4 HIGH         | 610769       | ABORTED
542.0      | p323       | c69        | C5           | 3 MED-HIGH     | 824747       | ABORTED
542.0      | p233       | c56        | D37          | 2 MEDIUM       | 646521       | ABORTED
544.0      | p413       | c69        | C14          | 3 MED-HIGH     | 510481       | ABORTED
544.5      | p324       | t386       | B39          | 4 HIGH         | 610769       | ABORTED
545.5      | p415       | c62        | B25          | 4 HIGH         | 894576       | ABORTED
546.0      | p233       | c56        | D24          | 2 MEDIUM       | 631403       | ABORTED
546.5      | t489       | t491       | C34          | 3 MED-HIGH     | 817542       | ABORTED
549.5      | t488       | t489       | A32          | 5 DISTRESS     | 546888       | ABORTED
551.0      | p324       | c52        | E13          | 1 LOW          | 577812       | RELAY
551.5      | c72        | c71        | C3           | 3 MED-HIGH     | 663336       | ABORTED
552.0      | t493       | t494       | E4           | 1 LOW          | 909546       | RELAY
552.0      | p324       | c52        | C10          | 3 MED-HIGH     | 737099       | ABORTED
552.5      | p326       | t489       | C42          | 3 MED-HIGH     | 993487       | ABORTED
555.0      | p144       | p419       | B7           | 4 HIGH         | 765363       | RELAY
555.0      | t493       | t494       | C10          | 3 MED-HIGH     | 737099       | RELAY
557.0      | t493       | t494       | E13          | 1 LOW          | 577812       | ABORTED
559.0      | p144       | p419       | E46          | 1 LOW          | 974309       | RELAY
559.0      | t386       | c52        | E4           | 1 LOW          | 909546       | RELAY
559.5      | t386       | c52        | C10          | 3 MED-HIGH     | 737099       | ABORTED
562.5      | p143       | t489       | E44          | 1 LOW          | 939108       | ABORTED
562.5      | p144       | p419       | E40          | 1 LOW          | 866185       | RELAY
566.5      | t493       | t494       | E13          | 1 LOW          | 577812       | RELAY
567.0      | t386       | c52        | D6           | 2 MEDIUM       | 579366       | RELAY
567.0      | t493       | t494       | D15          | 2 MEDIUM       | 649165       | ABORTED
568.0      | t384       | t1097      | A15          | 5 DISTRESS     | 685402       | RELAY
569.5      | t386       | c52        | C10          | 3 MED-HIGH     | 737099       | ABORTED
570.5      | t384       | t1097      | E13          | 1 LOW          | 577812       | RELAY
571.0      | t493       | t494       | D15          | 2 MEDIUM       | 649165       | ABORTED
573.5      | c68        | c69        | A32          | 5 DISTRESS     | 546888       | ABORTED
573.5      | t384       | t1097      | C10          | 3 MED-HIGH     | 737099       | RELAY
575.0      | p326       | t488       | C32          | 3 MED-HIGH     | 729718       | RELAY
577.0      | p235       | c50        | D17          | 2 MEDIUM       | 879002       | ABORTED
577.5      | c63        | c69        | B39          | 4 HIGH         | 610769       | ABORTED
578.0      | p59        | c50        | D4           | 2 MEDIUM       | 637156       | ABORTED
578.0      | p326       | t488       | C3           | 3 MED-HIGH     | 663336       | RELAY
578.5      | c66        | c54        | C1           | 3 MED-HIGH     | 713769       | ABORTED
581.5      | p326       | t488       | C34          | 3 MED-HIGH     | 817542       | RELAY
583.0      | p143       | t489       | E44          | 1 LOW          | 939108       | ABORTED
583.5      | p326       | t488       | C23          | 3 MED-HIGH     | 596759       | ABORTED
584.0      | t386       | c52        | A15          | 5 DISTRESS     | 685402       | RELAY
585.0      | t386       | c52        | C10          | 3 MED-HIGH     | 737099       | ABORTED
586.0      | p239       | c51        | D12          | 2 MEDIUM       | 771874       | RELAY
586.0      | c63        | c68        | B39          | 4 HIGH         | 610769       | RELAY
586.5      | t488       | t492       | C3           | 3 MED-HIGH     | 663336       | RELAY
587.0      | p326       | t491       | C34          | 3 MED-HIGH     | 817542       | RELAY
587.0      | c68        | c63        | C10          | 3 MED-HIGH     | 737099       | ABORTED
587.5      | c51        | p239       | C11          | 3 MED-HIGH     | 928171       | ABORTED
589.5      | p326       | t491       | C23          | 3 MED-HIGH     | 596759       | RELAY
589.5      | t488       | t492       | A2           | 5 DISTRESS     | 737018       | RELAY
590.0      | p232       | c55        | D35          | 2 MEDIUM       | 581039       | ABORTED
592.0      | t488       | t492       | A32          | 5 DISTRESS     | 546888       | RELAY
592.0      | p58        | t493       | A50          | 5 DISTRESS     | 794251       | ABORTED
592.5      | p51        | p144       | A5           | 5 DISTRESS     | 550837       | RELAY
593.5      | c66        | c71        | C1           | 3 MED-HIGH     | 713769       | ABORTED
595.0      | t488       | t492       | C32          | 3 MED-HIGH     | 729718       | RELAY
596.5      | p51        | p144       | A33          | 5 DISTRESS     | 986549       | RELAY
598.5      | t488       | t492       | C34          | 3 MED-HIGH     | 817542       | RELAY
599.0      | p51        | p144       | A17          | 5 DISTRESS     | 564263       | RELAY
600.0      | p141       | t493       | E2           | 1 LOW          | 817103       | ABORTED
600.5      | c66        | c71        | C1           | 3 MED-HIGH     | 713769       | RELAY
601.0      | t489       | c69        | C3           | 3 MED-HIGH     | 663336       | ABORTED
601.5      | p51        | p144       | A31          | 5 DISTRESS     | 539512       | RELAY
601.5      | p324       | t494       | B39          | 4 HIGH         | 610769       | RELAY
601.5      | t488       | t492       | A15          | 5 DISTRESS     | 685402       | RELAY
602.5      | p322       | c61        | C20          | 3 MED-HIGH     | 763934       | RELAY
602.5      | t493       | t495       | E13          | 1 LOW          | 577812       | ABORTED
603.0      | p51        | p144       | A35          | 5 DISTRESS     | 791660       | ABORTED
603.0      | p322       | c61        | E19          | 1 LOW          | 569748       | ABORTED
603.0      | c65        | w81        | C13          | 3 MED-HIGH     | 745429       | ABORTED
603.5      | t492       | t488       | E4           | 1 LOW          | 909546       | ABORTED
606.5      | t492       | t491       | A15          | 5 DISTRESS     | 685402       | RELAY
607.0      | p54        | t488       | A47          | 5 DISTRESS     | 736214       | ABORTED
607.0      | p141       | t495       | E31          | 1 LOW          | 848006       | ABORTED
609.5      | t492       | t491       | C32          | 3 MED-HIGH     | 729718       | RELAY
612.0      | t492       | t491       | A32          | 5 DISTRESS     | 546888       | RELAY
